;transfer;deepened;optimiser;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;epoch_stopped1;epoch_stopped2;epoch_stopped3;reg_penalty
158;False;True;adam;0.0001;50;0.659569841164809;0.11459968239068985;0.6567436805699647;0.1240188404917717;0.6709971394231967;0.12244898080825806;151.0;175.0;167.0;0.01
159;False;False;adam;0.0001;50;0.6498428029205586;0.12087912112474443;0.6488598751684934;0.1240188404917717;0.6491144934853355;0.12872841954231262;562.0;632.0;683.0;0.01
160;True;True;adam;0.0001;50;0.6673788492870479;0.12715855240821838;0.6669128687827142;0.12558870017528534;0.6598352449280875;0.1240188404917717;191.0;196.0;288.0;0.001
161;True;False;adam;0.0001;50;0.6469825960029051;0.12244898080825806;0.6472372360281892;0.12087912112474443;0.64558258807079;0.12715855240821838;526.0;560.0;484.0;0.001
162;False;True;adam;0.0001;50;0.6544810209768346;0.12558870017528534;0.653008946724926;0.11930926144123075;0.6493439373079237;0.12087912112474443;171.0;167.0;177.0;0.001
163;False;False;adam;0.0001;50;0.6475081223895074;0.12087912112474443;0.6498966045806321;0.12087912112474443;0.6461786145879485;0.1240188404917717;581.0;559.0;584.0;0.001
164;True;True;adam;0.0001;50;0.6680237747249274;0.12715855240821838;0.6638655083332929;0.11773940175771712;0.6699156574963401;0.12087912112474443;173.0;217.0;187.0;0.0001
165;True;False;adam;0.0001;50;0.6475402784871531;0.1240188404917717;0.646276351795466;0.12715855240821838;0.6450342405909084;0.12715855240821838;497.0;536.0;546.0;0.0001
166;False;True;adam;0.0001;50;0.6524604860242906;0.1240188404917717;0.64583927757886;0.12558870017528534;0.6473020131771381;0.1240188404917717;133.0;181.0;190.0;0.0001
167;False;False;adam;0.0001;50;0.6487237107435613;0.1240188404917717;0.6487902429077651;0.12558870017528534;0.6455673639965207;0.1240188404917717;536.0;605.0;708.0;0.0001
168;True;True;adam;0.0001;100;0.675629529137065;0.12244898080825806;0.6794660579840093;0.12715855240821838;0.6702565876430769;0.12087912112474443;214.0;216.0;248.0;0.01
169;True;False;adam;0.0001;100;0.6527201020549194;0.12244898080825806;0.650168206010546;0.12244898080825806;0.64892298675594;0.1240188404917717;555.0;674.0;712.0;0.01
170;False;True;adam;0.0001;100;0.6627112624222293;0.12087912112474443;0.6568050412592745;0.13029827177524567;0.6557645158640444;0.11773940175771712;210.0;226.0;186.0;0.01
171;False;False;adam;0.0001;100;0.6538771660399025;0.11930926144123075;0.6513331877754847;0.12244898080825806;0.65082150576066;0.12087912112474443;639.0;699.0;720.0;0.01
172;True;True;adam;0.0001;100;0.6668883981285515;0.12244898080825806;0.6672680869207277;0.1240188404917717;0.6643621283385966;0.1240188404917717;256.0;261.0;307.0;0.001
173;True;False;adam;0.0001;100;0.6504178587084101;0.12087912112474443;0.6484471857079905;0.12087912112474443;0.6457336282056392;0.1240188404917717;605.0;696.0;708.0;0.001
174;False;True;adam;0.0001;100;0.6526701772231697;0.12244898080825806;0.6476066483994668;0.1318681389093399;0.6521444385242612;0.12244898080825806;224.0;323.0;202.0;0.001
175;False;False;adam;0.0001;100;0.6489433866093635;0.1240188404917717;0.6486449544807805;0.1240188404917717;0.6478453150349471;0.1240188404917717;759.0;772.0;790.0;0.001
176;True;True;adam;0.0001;100;0.6658207471928379;0.12715855240821838;0.665120703646302;0.11459968239068985;0.6688417444236612;0.12715855240821838;301.0;302.0;288.0;0.0001
177;True;False;adam;0.0001;100;0.650534704772045;0.11930926144123075;0.6485522433390236;0.1240188404917717;0.6470084048140928;0.1240188404917717;603.0;620.0;677.0;0.0001
178;False;True;adam;0.0001;100;0.6466355106707083;0.11930926144123075;0.6481891788156291;0.12244898080825806;0.6504712572651717;0.12715855240821838;172.0;259.0;242.0;0.0001
179;False;False;adam;0.0001;100;0.6498937593711601;0.12558870017528534;0.6504451571678629;0.1240188404917717;0.6485804286631909;0.12244898080825806;685.0;693.0;740.0;0.0001
180;True;True;adam;0.0001;500;0.6756606031811593;0.12872841954231262;0.6779289793930773;0.11773940175771712;0.6724732732473401;0.12715855240821838;382.0;371.0;412.0;0.01
181;True;False;adam;0.0001;500;0.6591676352911129;0.11145997047424316;0.6600711830369719;0.10675039142370224;0.6575766850490959;0.11773940175771712;1053.0;1036.0;1112.0;0.01
182;False;True;adam;0.0001;500;0.6661927247159709;0.11930926144123075;0.6623570934008205;0.12244898080825806;0.6603512327001083;0.12558870017528534;445.0;417.0;447.0;0.01
183;False;False;adam;0.0001;500;0.6608188612681918;0.11145997047424316;0.6602706335590248;0.10989011079072952;0.6585947110477011;0.11616954207420348;1170.0;1192.0;1288.0;0.01
184;True;True;adam;0.0001;500;0.6662421587685027;0.11773940175771712;0.6648133631029534;0.11930926144123075;0.6652977778174252;0.12087912112474443;391.0;453.0;377.0;0.001
185;True;False;adam;0.0001;500;0.6583052805304714;0.1130298301577568;0.6579830421944802;0.11616954207420348;0.6561109194388757;0.11773940175771712;1066.0;1069.0;1154.0;0.001
186;False;True;adam;0.0001;500;0.6518152880144643;0.12715855240821838;0.6510257096829557;0.12715855240821838;0.6501690336448993;0.12244898080825806;403.0;370.0;277.0;0.001
187;False;False;adam;0.0001;500;0.6584148080420082;0.11459968239068985;0.6593904237919362;0.11459968239068985;0.6584701670956574;0.11616954207420348;1191.0;1200.0;1214.0;0.001
188;True;True;adam;0.0001;500;0.6646420339961628;0.11773940175771712;0.6632155231441396;0.11773940175771712;0.6652577956392777;0.11459968239068985;357.0;498.0;361.0;0.0001
189;True;False;adam;0.0001;500;0.6574739062430534;0.11459968239068985;0.6559157167536498;0.11616954207420348;0.6547558531282086;0.11773940175771712;1068.0;1142.0;1176.0;0.0001
190;False;True;adam;0.0001;500;0.6508497209339351;0.12087912112474443;0.6501895119107125;0.12087912112474443;0.6483497071303602;0.12244898080825806;325.0;342.0;377.0;0.0001
191;False;False;adam;0.0001;500;0.6575352586981266;0.11616954207420348;0.6593432949513806;0.11459968239068985;0.6583531424988008;0.11616954207420348;1202.0;1213.0;1243.0;0.0001
